2.000000000000000042e-02	9.455500451395435491e-01	1.065653847106773133e+00	1.251682562803151599e+00	1.902185819776400555e+00	2.634198659036399714e+00	1.746905043794263479e+00
2.999999999999999889e-02	1.140587188442220290e-01	1.332789342654660536e-01	1.686639336555109947e-01	2.425448353898513043e-01	3.484047155168530363e-01	2.102728725844170976e-01
4.000000000000000083e-02	3.621050349659472867e-02	4.376324422340641118e-02	5.315802712035030964e-02	7.710990544530593738e-02	1.103796909183930586e-01	7.106438454240378289e-02
5.000000000000000278e-02	1.941034722505376869e-02	2.097345045036399722e-02	2.569849304568018813e-02	3.590977207356757517e-02	5.210591926686868047e-02	3.406065048108206789e-02
5.999999999999999778e-02	1.129053605275944124e-02	1.231021327263410493e-02	1.534054967190984393e-02	2.181445095718638483e-02	3.144340043812547669e-02	1.976758264236409823e-02
1.000000000000000056e-01	3.774126581779830517e-03	4.180305948357504117e-03	5.091371458484584417e-03	7.296722942195171119e-03	1.070401407476757188e-02	6.827699704548583111e-03
1.250000000000000000e-01	3.148184021404719195e-03	3.345636702119859571e-03	4.185406415593094683e-03	5.900990881504368686e-03	8.514946855805500051e-03	5.335598071607740127e-03
2.000000000000000111e-01	1.813402155672427405e-03	1.903335514453698097e-03	2.370817617862664133e-03	3.378889756009329729e-03	5.072003094686521052e-03	3.212046546216884742e-03
5.000000000000000000e-01	1.106574377122197111e-03	1.170677821406141197e-03	1.437105071093882887e-03	2.050229364613245179e-03	3.021134882893182147e-03	1.946523651711127255e-03
5.999999999999999778e-01	1.011055576791247647e-03	1.164920210570584902e-03	1.436950431601762565e-03	1.971670474194075953e-03	2.950814001187902161e-03	1.891705097124011994e-03
8.000000000000000444e-01	1.082743628595681526e-03	1.176926799180447961e-03	1.379306573781005846e-03	2.023867525602871063e-03	3.008188447247932881e-03	1.914680628259129817e-03
1.000000000000000000e+00	1.134874103943095576e-03	1.169603865920227845e-03	1.475734623734453223e-03	2.224772517580241981e-03	3.261209359113543746e-03	2.060455831967767781e-03
2.000000000000000000e+00	1.721088614683169990e-03	1.817060273519367428e-03	2.233306786675403211e-03	3.336932552331683781e-03	4.913682968567485709e-03	3.150791360698730007e-03
3.000000000000000000e+00	2.216830514110574787e-03	2.388753696907140907e-03	3.003940773546990000e-03	4.222525520053184954e-03	6.413455908475931833e-03	4.142449075252759190e-03
5.000000000000000000e+00	3.291063616762453931e-03	3.475290016222320165e-03	4.490550682002368045e-03	6.686612969902091565e-03	8.999334794886598710e-03	6.247666898990922313e-03
8.000000000000000000e+00	5.104389076346596554e-03	5.383241872808499501e-03	6.476031694571108242e-03	9.130206538281483708e-03	1.326301203708664736e-02	9.096726653187718614e-03
1.000000000000000000e+01	6.244473327565121246e-03	6.419117510443815913e-03	8.352183208536491030e-03	1.145688216046092216e-02	1.587318486824472810e-02	1.066190994599649534e-02
2.000000000000000000e+01	1.355433877857775693e-02	1.258555217821289395e-02	1.767041679158335571e-02	2.385225049308845741e-02	3.369179206003085347e-02	2.370966906608847763e-02
3.000000000000000000e+01	2.143999556532424910e-02	2.277887127926937760e-02	2.608819307590219683e-02	3.696853189941449319e-02	5.087322328718631159e-02	3.419181927111222125e-02
1.000000000000000000e+02	6.859258650425628656e-02	7.056809725241286468e-02	8.328926394160107716e-02	1.083750005175969366e-01	1.585043148358345200e-01	1.064492367184382976e-01
2.000000000000000000e+02	1.264774525849597653e-01	1.359719952753390693e-01	1.623466644983830032e-01	2.171688677857550320e-01	3.045989930210856733e-01	2.047466490319257981e-01
3.000000000000000000e+02	1.996030887298671785e-01	2.134212850419595631e-01	2.466768344613896324e-01	3.334279471079764634e-01	4.598795924977337468e-01	3.056497813110328199e-01
2.000000000000000000e+03	1.296639875595874125e+00	1.364902974000163471e+00	1.615916142858469184e+00	2.167721526555129952e+00	2.914564360856648939e+00	2.021655519466345474e+00
3.000000000000000000e+03	1.972667309934891922e+00	2.079731472800629533e+00	2.434311416976032483e+00	3.211524486477210338e+00	4.635506135704600794e+00	3.017427541199463104e+00
5.000000000000000000e+03	3.251487952275733839e+00	3.457423630157041572e+00	4.126446299321717248e+00	5.461647360441583388e+00	7.568364328829378707e+00	5.059793172238665981e+00
1.000000000000000000e+04	5.261348636136730761e+00	6.845214654449882197e+00	8.295623506552971094e+00	1.078271417678130817e+01	1.501986980589932941e+01	1.004814587085129673e+01
