1.250000000000000000e-01	4.871533330998727429e+00	5.433811702985546610e+00	6.759076461349988740e+00	1.037630071306554491e+01	1.551811121531750537e+01	9.743179482922514012e+00
2.000000000000000111e-01	4.111615785653181532e-01	4.611011866515825619e-01	5.824407134999520785e-01	8.328350338037121547e-01	1.215377223102084070e+00	7.538462509695709191e-01
2.999999999999999889e-01	9.450102362769104147e-02	8.860013056087513716e-02	1.182051241920246687e-01	1.654170040353642457e-01	2.451542957612926343e-01	1.565028222601447805e-01
5.000000000000000000e-01	1.936551659480210269e-02	1.972125425689321560e-02	2.530009018302013107e-02	3.607903430187616584e-02	5.342207036936945375e-02	3.288794020902567616e-02
5.999999999999999778e-01	1.241718986136343579e-02	1.243667090977034449e-02	1.559417281535777598e-02	2.160780903606905612e-02	3.192996052682071928e-02	2.049870917668518075e-02
6.999999999999999556e-01	7.992271161641801083e-03	8.483455176700918643e-03	1.050136920057652933e-02	1.471024550605891552e-02	2.138780101320339813e-02	1.376568860963252143e-02
8.000000000000000444e-01	6.281401963598150749e-03	6.288714050000913068e-03	7.645001436186483861e-03	1.092198181157230490e-02	1.652106924529885348e-02	1.032109180312632338e-02
1.000000000000000000e+00	3.759664186131289436e-03	3.867343182472446957e-03	4.822344897844986836e-03	6.969689503555136223e-03	1.030948853800650947e-02	6.430795736969340155e-03
2.000000000000000000e+00	1.479352611193979726e-03	1.646958853437732392e-03	1.981338942925447814e-03	2.762773073475124040e-03	4.128401501324746765e-03	2.635245053764646850e-03
3.000000000000000000e+00	1.137609016961434140e-03	1.229993873657986205e-03	1.529012460173690986e-03	2.194661604271424659e-03	3.240920606842613919e-03	2.031468446917482004e-03
4.000000000000000000e+00	1.074914597665185953e-03	1.142667756101611431e-03	1.417489555516711266e-03	2.052390199500233030e-03	2.907553665407174460e-03	1.889745422704669411e-03
5.000000000000000000e+00	1.010586896156352851e-03	1.131524972567967205e-03	1.357704439899498497e-03	2.006078962098425782e-03	2.922046070374429132e-03	1.916424073210351532e-03
7.000000000000000000e+00	1.100065686002615504e-03	1.183050457349204459e-03	1.540976734590548871e-03	2.114274285040574665e-03	3.203101049954720347e-03	2.002535586554814433e-03
1.000000000000000000e+01	1.297309492707339734e-03	1.401525089891224925e-03	1.762334571029332926e-03	2.514996322950103537e-03	3.648321665160403262e-03	2.264916584765973122e-03
2.000000000000000000e+01	2.314698611670509831e-03	2.567480923078285706e-03	3.012924022642469654e-03	4.093610693871544554e-03	6.790856054791991753e-03	4.196795104714295087e-03
3.000000000000000000e+01	3.239762668043139667e-03	3.442732638761021938e-03	4.249544040580963133e-03	6.129507769773330332e-03	9.075821502432359147e-03	5.653883207841464698e-03
1.000000000000000000e+02	8.894547495107776869e-03	8.899448026733976919e-03	1.148412884541936269e-02	1.541338668902484874e-02	2.399489657008864116e-02	1.475718334844078154e-02
2.000000000000000000e+02	1.603713464534227764e-02	1.736146488423960174e-02	2.193962139416100882e-02	2.900454303698270231e-02	4.636692252290419008e-02	2.840931798003232950e-02
3.000000000000000000e+02	2.349095744093114210e-02	2.669194592944313521e-02	3.200969551412077146e-02	4.654067347698920276e-02	7.038256833842028437e-02	4.365052567825705027e-02
2.000000000000000000e+03	1.593913563853699977e-01	1.726445326052815088e-01	2.196044727023872822e-01	3.023422622320970921e-01	4.499571426745750391e-01	2.856076553073423896e-01
3.000000000000000000e+03	2.343685290030199930e-01	2.569153101994881006e-01	3.138950460232229345e-01	4.520274573448185285e-01	7.000951003618363089e-01	4.018996744357182238e-01
5.000000000000000000e+03	4.224648928554299299e-01	4.379595321216296355e-01	5.214241757585905690e-01	7.532806194841790148e-01	1.130574350348599433e+00	7.100513919587376765e-01
1.000000000000000000e+04	7.540520639055680041e-01	8.918341971978376304e-01	1.048575679551597695e+00	1.504238236808330909e+00	2.266650056400961510e+00	1.429941736834817512e+00
