1.000000000000000021e-02	4.709519726030927131e+02	6.136122747778999837e+02	9.877495579274744841e+02	1.821765720146492413e+03	4.997373336202042083e+03	7.422705111055227007e+02
2.999999999999999889e-02	2.170668143699088404e+01	2.809645428735442607e+01	4.063466460210037923e+01	6.991948803372777377e+01	2.402411084897762237e+02	3.593000490411024828e+01
4.000000000000000083e-02	1.889862711511395688e+01	2.413445044994424293e+01	3.314896950354512484e+01	4.690863427951713049e+01	6.810382903760969953e+01	3.739438746309446060e+01
5.000000000000000278e-02	8.427222584173804876e+00	9.361042256542811302e+00	1.178050853167448331e+01	1.583197004752820725e+01	2.284990610628559793e+01	1.522487802094749121e+01
5.999999999999999778e-02	2.251540028840298024e+00	2.351909694764708902e+00	3.070027750989217097e+00	4.420413417126865419e+00	6.557343285259706001e+00	3.937116426368449051e+00
1.000000000000000056e-01	1.342954647035074500e-01	1.432575053781447727e-01	1.817999181569200928e-01	2.578533499674497964e-01	4.073656239737949991e-01	2.368781702333965788e-01
1.250000000000000000e-01	6.439087051937679440e-02	6.966835399664803030e-02	8.477648670227587446e-02	1.225554081306627352e-01	1.782073212040802546e-01	1.146837385209406868e-01
2.000000000000000111e-01	1.411145454882554127e-02	1.511569206632087936e-02	1.871249429257182406e-02	2.754464954092182560e-02	4.017623234057529635e-02	2.568510346453137597e-02
2.999999999999999889e-01	5.896145993361557279e-03	6.269161386907765032e-03	7.789065135612321250e-03	1.137867963236921867e-02	1.686197857827592683e-02	1.071399198659941931e-02
5.000000000000000000e-01	2.899254365473590608e-03	3.073175641218253880e-03	3.758261946899201997e-03	5.610323840436542801e-03	8.115955644602110622e-03	5.203258107105202847e-03
5.999999999999999778e-01	2.279913121854305023e-03	2.540318847974004559e-03	3.199580204253995707e-03	4.657604399646115764e-03	6.820771762463305812e-03	4.297974002588568661e-03
8.000000000000000444e-01	1.813832036913425256e-03	2.109228069870694184e-03	2.484249225388057616e-03	3.750211704636301820e-03	5.329889745272838215e-03	3.497357074821371304e-03
1.000000000000000000e+00	1.665031717145618257e-03	1.817366213147710800e-03	2.277586305898138697e-03	3.231614895605783820e-03	4.752498193152081100e-03	3.040669744526717372e-03
2.000000000000000000e+00	1.636483237567069307e-03	1.695977954294258403e-03	2.125104067426447727e-03	2.970047282080171252e-03	4.378278696558219295e-03	2.755002836353828092e-03
3.000000000000000000e+00	1.700386687684277923e-03	1.752170341045605328e-03	2.171034166059287920e-03	3.151248654010343434e-03	4.467836792173538775e-03	2.912458516632521199e-03
5.000000000000000000e+00	1.938582220205467468e-03	2.019282925646516749e-03	2.534069410555340931e-03	3.700861091007787412e-03	5.341168787989809992e-03	3.417097726557125677e-03
8.000000000000000000e+00	2.581261639590733299e-03	2.641295334533905886e-03	3.329106377312305177e-03	4.780706115256894324e-03	7.107002887556916268e-03	4.497033783509649628e-03
1.000000000000000000e+01	2.885441254295602245e-03	2.847592111741704349e-03	3.933779034534380659e-03	5.741686411676739758e-03	8.171695600320945385e-03	5.204494882240114778e-03
2.000000000000000000e+01	5.546249522423948343e-03	5.851712280673271316e-03	7.286532908506001410e-03	1.045398682032949549e-02	1.531231319925064477e-02	9.911605762720109708e-03
3.000000000000000000e+01	8.169915777645832961e-03	8.294541775830418032e-03	1.023639399707042263e-02	1.495233156531052335e-02	2.163878898669399295e-02	1.365999470495892626e-02
1.000000000000000000e+02	2.368402841311825074e-02	2.600234559143507415e-02	3.108413781859617475e-02	4.550210426172936196e-02	6.589288313850537315e-02	4.205400296521120268e-02
2.000000000000000000e+02	4.773022916121491543e-02	5.117436308884702745e-02	6.300494937971143350e-02	9.272485909821918948e-02	1.297247157651207350e-01	8.397126564981528818e-02
3.000000000000000000e+02	6.867024858943375498e-02	7.614650119650726023e-02	9.206345656910756847e-02	1.370806599298822759e-01	1.967654098174053956e-01	1.243380131964475360e-01
2.000000000000000000e+03	4.703635450908517091e-01	4.962169970628705351e-01	6.160308457040202246e-01	8.861935705442204325e-01	1.203493249762368711e+00	8.321526283278690705e-01
3.000000000000000000e+03	6.743321715255614635e-01	7.247757384473896280e-01	9.419582905728789424e-01	1.329323538047237019e+00	1.975631852116376486e+00	1.233465186292321825e+00
5.000000000000000000e+03	1.159627398079526195e+00	1.264011526389168472e+00	1.550483881176235368e+00	2.214601771309704592e+00	3.292838012134839065e+00	2.073620077299287434e+00
1.000000000000000000e+04	2.371562239170523334e+00	2.535863652051522976e+00	3.102116466047529997e+00	4.430738684035723907e+00	6.541417576350239571e+00	4.246731513125438617e+00
