5.000000000000000104e-03	1.414198782799858929e-08
1.000000000000000021e-02	2.326700834436931732e-06
1.499999999999999944e-02	2.216808299794209846e-05
2.000000000000000042e-02	9.127700484787019323e-05
2.999999999999999889e-02	5.463427875242577282e-04
4.000000000000000083e-02	1.694919449276147344e-03
5.000000000000000278e-02	3.751187824011251604e-03
5.999999999999999778e-02	6.777843324392953013e-03
1.000000000000000056e-01	2.688398073442150454e-02
1.250000000000000000e-01	4.328518540698033518e-02
1.499999999999999944e-01	6.082131094547368194e-02
2.000000000000000111e-01	9.565750465273856196e-02
2.999999999999999889e-01	1.551937914935455909e-01
5.000000000000000000e-01	2.284799307325610096e-01
5.999999999999999778e-01	2.485157697416552347e-01
6.999999999999999556e-01	2.614378236549069201e-01
8.000000000000000444e-01	2.692937684230292117e-01
9.000000000000000222e-01	2.735424798987740602e-01
1.000000000000000000e+00	2.751781836824963023e-01
2.000000000000000000e+00	2.436129216347391602e-01
3.000000000000000000e+00	2.041928342574793331e-01
4.000000000000000000e+00	1.737467529481347972e-01
5.000000000000000000e+00	1.506767476502244851e-01
6.000000000000000000e+00	1.328343448776064251e-01
7.000000000000000000e+00	1.186969627564857799e-01
8.000000000000000000e+00	1.072456167519293679e-01
1.000000000000000000e+01	8.996685542691464088e-02
2.000000000000000000e+01	4.966075963562125578e-02
3.000000000000000000e+01	3.429874536507868110e-02
5.000000000000000000e+01	2.118451959255303677e-02
1.000000000000000000e+02	1.084037867755396553e-02
2.000000000000000000e+02	5.488903260994929499e-03
3.000000000000000000e+02	3.674868065069611996e-03
5.000000000000000000e+02	2.212482008890342446e-03
1.000000000000000000e+03	1.109098250739739720e-03
2.000000000000000000e+03	5.552669831995726531e-04
3.000000000000000000e+03	3.703378654470044140e-04
5.000000000000000000e+03	2.222795364934187861e-04
6.000000000000000000e+03	1.852489595253434566e-04
1.000000000000000000e+04	1.111685970368147522e-04
