2.000000000000000042e-02	1.040209802038607245e+00	1.075639919663715416e+00	1.357934794211816287e+00	1.918515535539524919e+00	2.831165474115839853e+00	1.814482907712540838e+00
2.999999999999999889e-02	1.220498944499425892e-01	1.363470685964861817e-01	1.705231320331661582e-01	2.359760439862647885e-01	3.664295962942178964e-01	2.256995779361531118e-01
4.000000000000000083e-02	3.970382187396109125e-02	4.315552455925816128e-02	5.393565743215057023e-02	7.688124263050762075e-02	1.156342776773284092e-01	7.015441037376607403e-02
5.000000000000000278e-02	1.861327004946118288e-02	1.987212644486802474e-02	2.537145743552407517e-02	3.513749733628391408e-02	5.297521604713436444e-02	3.310201982177209817e-02
5.999999999999999778e-02	1.123005918505450007e-02	1.161396770458303362e-02	1.512106818470579199e-02	2.062332317050456776e-02	3.126068135210328947e-02	1.901464761640823953e-02
1.000000000000000056e-01	3.214169896380047239e-03	4.193014693602818525e-03	5.091786786916252701e-03	6.633989820935086261e-03	1.069806931456184981e-02	6.555388136303237460e-03
1.250000000000000000e-01	2.800198071233484659e-03	3.196009055702742421e-03	4.104497574632738448e-03	5.620734218696699265e-03	8.182218813872621857e-03	5.065081634631743782e-03
2.000000000000000111e-01	1.816380479030804858e-03	1.998757840188226595e-03	2.543645974451780745e-03	3.526168301527999281e-03	4.728759499786203656e-03	3.161480392972480010e-03
2.999999999999999889e-01	1.414214719780768200e-03	1.420733325341233966e-03	1.860301862395347811e-03	2.653745534913912966e-03	3.705050842275896695e-03	2.407052359327237906e-03
5.999999999999999778e-01	1.119981091554458387e-03	1.189445148294745970e-03	1.495091639123090647e-03	2.152637098420062244e-03	3.091201752756725027e-03	2.041264264378970204e-03
6.999999999999999556e-01	1.158949164524139368e-03	1.195622574405084395e-03	1.491858169059180486e-03	2.215933097828753570e-03	3.152611854425823104e-03	2.013945495278929038e-03
1.000000000000000000e+00	1.221355555197458677e-03	1.253756684115266140e-03	1.558197980460472891e-03	2.245042527045991963e-03	3.263402753252130258e-03	2.063957908928419020e-03
2.000000000000000000e+00	1.803503431769566418e-03	1.884913146202134597e-03	2.340854157821906870e-03	3.443485604975545390e-03	5.130097982844633066e-03	3.239422838367438454e-03
3.000000000000000000e+00	2.363756780413530083e-03	2.491909530856113459e-03	3.033813751295853442e-03	4.570684042393131745e-03	6.539452263584671736e-03	4.237959487146424238e-03
4.000000000000000000e+00	3.018065213490433562e-03	3.046901100037498981e-03	3.640448944504765753e-03	5.572116216285376983e-03	8.008523069275515910e-03	5.268970267240793287e-03
5.000000000000000000e+00	3.649526252515540321e-03	3.597362462499963023e-03	4.554900190164808994e-03	6.923037406154135438e-03	9.375919708533348232e-03	6.550881040616554109e-03
6.000000000000000000e+00	4.048475344633564905e-03	4.312415767406758797e-03	5.266984424087362178e-03	7.734269687570139058e-03	1.073966925711802509e-02	7.473328901409735485e-03
7.000000000000000000e+00	4.778428013252672760e-03	4.970435409192691494e-03	6.137616456783920836e-03	9.048255247612499788e-03	1.227699608930482578e-02	8.648584467711576892e-03
1.000000000000000000e+01	6.444165846309828603e-03	6.661518895823685150e-03	8.351537421253427129e-03	1.168667300219772102e-02	1.640444472010330751e-02	1.128746028485431464e-02
2.000000000000000000e+01	1.273693492962379992e-02	1.361386433227829845e-02	1.656351726263350158e-02	2.348072944133753476e-02	3.165806113109271430e-02	2.253790520503133957e-02
3.000000000000000000e+01	1.870853500352323562e-02	1.893303888294716950e-02	2.435714857888019932e-02	3.261939606891921251e-02	4.650273105341552748e-02	3.189327415001142613e-02
1.000000000000000000e+02	6.610800138706067475e-02	7.012060991758876927e-02	8.655594096308849572e-02	1.165336427918060858e-01	1.616303633674017748e-01	1.091024283423422253e-01
2.000000000000000000e+02	1.304668809481072111e-01	1.326937590152090785e-01	1.659986253863581784e-01	2.294787786311084932e-01	3.133456603834090526e-01	2.181724567295385553e-01
3.000000000000000000e+02	2.006540042757650188e-01	2.072987698470606932e-01	2.544916551048927444e-01	3.494915502093898230e-01	4.688366406491925042e-01	3.199817427179697527e-01
2.000000000000000000e+03	1.271696304727061744e+00	1.315299321759103801e+00	1.665037659754451616e+00	2.281186815196097672e+00	3.209386614783411584e+00	2.119092914811743000e+00
3.000000000000000000e+03	1.803684519543998110e+00	1.962620997423670355e+00	2.355781193592410894e+00	3.355011750461330600e+00	4.829112022235951152e+00	3.228915159479524455e+00
5.000000000000000000e+03	3.126709526705277131e+00	3.209019051271423617e+00	4.094544700056248487e+00	5.635192916739029556e+00	7.802239681167772112e+00	5.345635910323160545e+00
1.000000000000000000e+04	6.226770935987492983e+00	6.759401154618122298e+00	8.339974940537201675e+00	1.144731007959117441e+01	1.572381322491393263e+01	1.063335505454248775e+01
